ID,YEAR,MONTH,DAY,LATITUDE,LONGITUDE,COUNTRY,REGION,CAUSE,EQ_MAGNITUDE,EQ_DEPTH,TS_INTENSITY,DEATHS_TOTAL_DESCRIPTION,DAMAGE_TOTAL_DESCRIPTION,LOCATION_NAME
1816,1951,12.0,22.0,-9.02,157.95,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Volcano,0.0,,0.0,,,KAVACHI
1624,1930,3.0,17.0,-6.102,105.423,INDONESIA,Indian Ocean (including west coast of Australia),Volcano,0.0,,0.0,,,KRAKATAU
1827,1952,9.0,26.0,32.1,139.85,JAPAN,Japan,Volcano,0.0,,-1.0,,,MYOJINSHO SUBMARINE VOLCANO
1846,1954,10.0,,67.47,-32.283,GREENLAND,Northwest Atlantic Ocean,Unknown,0.0,,0.0,,,"APUTITEQ POINT, GREENLAND"
1856,1956,3.0,30.0,55.978,160.58700000000002,RUSSIA,Kamchatka and Kuril Islands,Volcano,0.0,,0.0,,,KAMCHATKA
1643,1931,8.0,31.0,38.4,-27.1,PORTUGAL,Northeast Atlantic Ocean,Unknown,0.0,,0.0,,Limited (<$1 million),AZORES
1694,1936,10.0,27.0,58.6,-137.1,USA,Alaska (including Aleutian Islands),Landslide,0.0,,4.0,,,"LITUYA BAY, AK"
1702,1937,9.0,22.0,58.0,165.0,RUSSIA,Kamchatka and Kuril Islands,Unknown,5.8,,0.0,,,KAMCHATKA
1595,1928,3.0,31.0,-23.7,-70.4,CHILE,West Coast of South America,Unknown,0.0,,2.0,,,NORTHERN CHILE
1826,1952,9.0,24.0,32.1,139.85,JAPAN,Japan,Volcano,0.0,,0.0,Few (~1 to 50 people),Limited (<$1 million),MYOJINSHO SUBMARINE VOLCANO
1769,1946,11.0,13.0,48.092,153.2,RUSSIA,Kamchatka and Kuril Islands,Volcano,0.0,,0.0,,,N. KURIL ISLANDS
1675,1934,8.0,21.0,33.7,-118.2,USA,West Coast of North and Central America,Meteorological,0.0,,3.0,,Limited (<$1 million),S. CALIFORNIA
1915,1961,3.0,18.0,-9.43,159.95,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,0.0,,0.0,,Limited (<$1 million),"HONIARA, GUADALCANAL"
1992,1967,12.0,4.0,-63.0,-60.5,ANTARCTICA,West Coast of South America,Volcano,0.0,,0.0,,,"TELEPHONE BAY, DECEPCION ISLAND"
1882,1958,10.0,7.0,-16.829,168.53599999999997,VANUATU,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Volcano,0.0,,0.0,,,KUWAE VOLCANO
1569,1926,7.0,30.0,49.21,-2.131,UK,Northeast Atlantic Ocean,Earthquake,0.0,,0.0,,,ENGLISH CHANNEL
1544,1924,7.0,19.0,-43.95,-176.567,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Unknown,0.0,,1.0,,Limited (<$1 million),CHATHAM I.
1833,1953,3.0,11.0,32.1,139.85,JAPAN,Japan,Volcano,0.0,,-1.0,,,MYOJINSHO SUBMARINE VOLCANO
1563,1926,1.0,25.0,-10.061,159.215,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.5,15.0,0.0,,Limited (<$1 million),SOLOMON SEA
1823,1952,7.0,13.0,-18.5,169.25,VANUATU,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.8,260.0,0.0,,,OFF EAST COAST OF VANUATU
1797,1949,9.0,5.0,17.0,121.5,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.4,80.0,-4.0,,,NORTHERN LUZON ISLAND
1677,1934,12.0,12.0,-4.2,152.2,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,0.0,,0.0,,,BISMARCK SEA
1719,1938,11.0,6.0,37.0,141.7,JAPAN,Japan,Earthquake,7.1,20.0,-0.5,,,OFF FUKUSHIMA PREFECTURE
1854,1956,1.0,8.0,-19.0,-70.0,CHILE,West Coast of South America,Earthquake,7.1,55.0,0.0,Few (~1 to 50 people),Limited (<$1 million),NORTHERN CHILE
1598,1928,4.0,25.0,38.0,23.0,GREECE,Mediterranean Sea,Earthquake,5.2,,0.0,,,"GRECIAN ARCHIPELAGO, CRETE"
1835,1953,3.0,17.0,50.0,156.5,RUSSIA,Kamchatka and Kuril Islands,Earthquake,5.8,,0.0,,,N. KURIL ISLANDS
1570,1926,8.0,31.0,37.973,-28.59,PORTUGAL,Northeast Atlantic Ocean,Earthquake,5.8,10.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),AZORES
1917,1961,5.0,23.0,36.7,28.5,TURKEY,Mediterranean Sea,Earthquake,6.5,,0.0,,,ASIA MINOR
1641,1931,8.0,7.0,-3.417,142.077,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.0,35.0,0.0,,,BISMARCK SEA
1584,1927,10.0,24.0,57.69,-136.07,USA,Alaska (including Aleutian Islands),Earthquake and Landslide,7.1,25.0,0.0,,,"SE. ALASKA, AK"
1545,1924,8.0,28.0,64.15,-21.95,ICELAND,Northeast Atlantic Ocean,Earthquake,0.0,,0.0,,,ICELAND: REYKJAVIK
1760,1945,2.0,10.0,40.9,142.1,JAPAN,Japan,Earthquake,7.3,20.0,-1.5,Few (~1 to 50 people),,SANRIKU
1705,1938,2.0,13.0,-3.0,132.3,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.0,,-0.5,,Limited (<$1 million),BANDA SEA
1524,1923,8.0,12.0,-18.5,-70.3,CHILE,West Coast of South America,Earthquake,0.0,33.0,0.0,,,NORTHERN CHILE
1994,1967,12.0,21.0,-21.7,-69.5,CHILE,West Coast of South America,Earthquake,7.5,33.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),NORTHERN CHILE
1783,1948,6.0,1.0,6.0,95.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.3,,0.0,,,OFF NORTHWEST COAST
1602,1928,5.0,27.0,40.0,143.2,JAPAN,Japan,Earthquake,7.0,40.0,-2.0,,,SANRIKU
1986,1967,3.0,19.0,45.53,151.11,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.0,38.0,0.0,,,S. KURIL ISLANDS
1974,1965,8.0,13.0,-15.9,166.8,VANUATU,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.3,33.0,1.0,,Limited (<$1 million),VANUATU ISLANDS
1960,1964,7.0,24.0,47.159,153.876,RUSSIA,Kamchatka and Kuril Islands,Earthquake,6.8,15.0,-2.0,,,S. KURIL ISLANDS
1930,1962,4.0,23.0,42.2,143.9,JAPAN,Japan,Earthquake,7.0,60.0,-3.5,,,SE. HOKKAIDO ISLAND
1905,1960,7.0,29.0,40.3,142.5,JAPAN,Japan,Earthquake,6.7,30.0,-3.0,,,SANRIKU
1893,1959,10.0,26.0,37.5,143.2,JAPAN,Japan,Earthquake,6.7,10.0,-4.0,,,SANRIKU
1831,1953,2.0,15.0,-12.0,-77.5,PERU,West Coast of South America,Earthquake,5.5,,0.0,,,CENTRAL PERU
1803,1950,1.0,30.0,-53.5,-71.5,CHILE,West Coast of South America,Earthquake,7.0,33.0,0.0,Few (~1 to 50 people),,SOUTHERN CHILE
1753,1943,6.0,13.0,41.2,143.3,JAPAN,Japan,Earthquake,7.1,20.0,-0.5,,,SE. HOKKAIDO ISLAND
1711,1938,5.0,23.0,36.7,141.4,JAPAN,Japan,Earthquake,7.1,,0.0,,,JAPAN TRENCH
1579,1927,8.0,18.0,34.2,142.0,JAPAN,Japan,Earthquake,6.4,20.0,0.0,,,"KASHIMA, JAPAN"
1554,1925,5.0,5.0,9.3,122.7,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.8,33.0,0.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),W. LUZON ISLAND
1703,1937,11.0,6.0,-3.0,132.3,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.0,33.0,0.0,,,BANDA SEA
1957,1964,5.0,7.0,40.3,139.0,JAPAN,Japan,Earthquake,6.9,30.0,0.0,,Moderate (~$1 to $5 million),NW. HONSHU ISLAND
1871,1957,7.0,29.0,-23.5,-71.5,CHILE,West Coast of South America,Earthquake,7.0,33.0,0.0,,,NORTHERN CHILE
1555,1925,5.0,15.0,-26.0,-71.5,CHILE,West Coast of South America,Earthquake,7.1,50.0,0.0,,,NORTHERN CHILE
1996,1968,1.0,29.0,43.586000000000006,146.701,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.3,40.0,-1.0,,,S. KURIL ISLANDS
1991,1967,11.0,15.0,-28.78,-71.19,CHILE,West Coast of South America,Earthquake,5.9,35.0,0.0,,,NORTHERN CHILE
1990,1967,9.0,3.0,-10.6,-79.8,PERU,West Coast of South America,Earthquake,7.0,40.0,-1.5,,,CENTRAL PERU
1979,1965,10.0,3.0,-42.9,-75.13,CHILE,West Coast of South America,Earthquake,6.5,28.0,0.0,,,SOUTHERN CHILE
1973,1965,8.0,11.0,-15.8,167.2,VANUATU,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.0,13.0,2.5,,Moderate (~$1 to $5 million),VANUATU ISLANDS
1971,1965,7.0,2.0,53.03,-167.55,USA,Alaska (including Aleutian Islands),Earthquake,6.5,40.0,-2.0,,Limited (<$1 million),"FOX ISLANDS, ALEUTIAN ISLANDS, AK"
1970,1965,6.0,11.0,44.7,148.7,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.2,,-3.0,,,S. KURIL ISLANDS
1966,1965,3.0,22.0,-31.81,-71.26,CHILE,West Coast of South America,Earthquake,6.0,58.0,0.0,,,CENTRAL CHILE
1965,1965,2.0,23.0,-25.67,-70.63,CHILE,West Coast of South America,Earthquake,7.0,36.0,0.0,,,NORTHERN CHILE
1962,1964,12.0,10.0,40.4,138.9,JAPAN,Japan,Earthquake,6.3,40.0,-3.0,,,NW. HONSHU ISLAND
1949,1963,12.0,16.0,-6.4,105.4,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.6,64.0,0.0,,Limited (<$1 million),JAVA
1946,1963,10.0,12.0,44.426,149.27200000000002,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.1,48.0,-2.0,,,S. KURIL ISLANDS
1933,1962,5.0,21.0,41.8,142.4,JAPAN,Japan,Earthquake,5.7,60.0,-2.0,,,OFF COAST OF HONSHU ISLAND
1929,1962,4.0,12.0,38.073,142.741,JAPAN,Japan,Earthquake,7.2,25.0,-2.0,,,SANRIKU
1928,1962,3.0,12.0,8.008,-82.757,PANAMA,West Coast of North and Central America,Earthquake,6.8,35.0,0.0,,Limited (<$1 million),COSTA RICA-PANAMA
1926,1961,10.0,18.0,-36.7,-73.0,CHILE,West Coast of South America,Earthquake,6.5,15.0,0.0,Few (~1 to 50 people),Limited (<$1 million),CENTRAL CHILE
1924,1961,8.0,11.0,42.9,145.6,JAPAN,Japan,Earthquake,7.0,80.0,-4.0,,,SE. HOKKAIDO ISLAND
1923,1961,8.0,1.0,-9.849,160.614,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.4,25.0,0.0,,,SOLOMON SEA
1921,1961,7.0,23.0,-18.421,168.41099999999997,VANUATU,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.3,45.0,-0.5,,Limited (<$1 million),VANUATU ISLANDS
1920,1961,7.0,18.0,29.6,131.8,JAPAN,Japan,Earthquake,6.6,60.0,-3.0,,,RYUKYU ISLANDS
1913,1961,2.0,12.0,43.2,147.9,RUSSIA,Kamchatka and Kuril Islands,Earthquake,6.6,80.0,-0.5,,,S. KURIL ISLANDS
1912,1961,1.0,16.0,36.2,141.9,JAPAN,Japan,Earthquake,6.5,20.0,-2.0,,,"KASHIMA, JAPAN"
1911,1961,1.0,16.0,36.0,141.9,JAPAN,Japan,Earthquake,6.4,20.0,-2.0,,,"KASHIMA, JAPAN"
1910,1961,1.0,16.0,36.0,142.3,JAPAN,Japan,Earthquake,6.8,40.0,-2.0,,,"KASHIMA, JAPAN"
1906,1960,11.0,1.0,-38.5,-75.1,CHILE,West Coast of South America,Earthquake,7.4,55.0,0.0,,,SOUTHERN CHILE
1904,1960,6.0,11.0,-9.4,152.3,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.6,33.0,0.0,,,SOLOMON SEA
1899,1960,3.0,23.0,39.4,143.7,JAPAN,Japan,Earthquake,6.7,20.0,-2.5,,,SANRIKU
1898,1960,3.0,20.0,39.8,143.4,JAPAN,Japan,Earthquake,7.5,20.0,-2.0,,Limited (<$1 million),SANRIKU
1889,1959,4.0,9.0,44.3,149.0,RUSSIA,Kamchatka and Kuril Islands,Earthquake,5.0,40.0,-2.0,,,S. KURIL ISLANDS
1887,1959,2.0,7.0,-4.0,-81.5,PERU,West Coast of South America,Earthquake,7.4,19.0,-2.0,,Limited (<$1 million),N. PERU
1886,1959,1.0,22.0,37.5,142.2,JAPAN,Japan,Earthquake,6.8,40.0,-2.0,,,SANRIKU
1885,1958,11.0,12.0,44.2,148.8,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.0,29.0,-1.0,,,S. KURIL ISLANDS
1883,1958,11.0,4.0,-50.0,-115.0,PACIFIC OCEAN,West Coast of South America,Earthquake,6.1,,0.0,,,EAST PACIFIC RISE
1881,1958,9.0,17.0,48.6,156.1,RUSSIA,Kamchatka and Kuril Islands,Earthquake,5.0,40.0,-1.0,,,N. KURIL ISLANDS
1875,1957,11.0,,-8.57,160.72,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Unknown,0.0,,0.0,,,"MALAITA ISLAND, SOLOMON ISLANDS"
1873,1957,10.0,26.0,-2.0,116.0,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.0,,0.0,,,MAKASSAR STRAIT
1872,1957,9.0,26.0,-8.2,107.3,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,5.5,,0.0,,,SOUTH OF JAVA
1865,1956,12.0,18.0,-25.5,-71.0,CHILE,West Coast of South America,Earthquake,7.0,33.0,0.0,,,NORTHERN CHILE
1855,1956,3.0,5.0,44.3,144.1,JAPAN,Japan,Earthquake,6.3,20.0,-2.0,,,NE. HOKKAIDO ISLAND
1853,1955,10.0,10.0,-5.1,152.924,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.3,35.0,0.0,,,BISMARCK SEA
1852,1955,9.0,8.0,-6.9,155.7,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.5,33.0,0.0,,,SOLOMON SEA
1850,1955,5.0,17.0,6.5,94.0,INDIA,Indian Ocean (including west coast of Australia),Earthquake,7.3,,0.0,,,LITTLE NICOBAR ISLAND
1848,1955,1.0,18.0,11.46,-69.57,VENEZUELA,Caribbean Sea,Earthquake,5.5,,0.0,,Limited (<$1 million),OFF THE COAST NEAR LA VELA
1847,1954,11.0,18.0,38.9,142.2,JAPAN,Japan,Earthquake,6.1,30.0,-1.0,,,"MIYAGI, JAPAN"
1837,1953,5.0,31.0,19.8,-70.7,DOMINICAN REPUBLIC,Caribbean Sea,Earthquake,7.2,33.0,0.0,,,PUERTO PLATA
1822,1952,5.0,13.0,10.3,-85.3,COSTA RICA,West Coast of North and Central America,Earthquake,6.9,64.0,-3.0,,,COSTA RICA-PANAMA
1819,1952,3.0,17.0,19.1,-155.0,USA,"Hawaii, Johnston Atoll, Midway I",Earthquake,4.5,33.0,0.0,,,HAWAII
1811,1950,11.0,8.0,-10.0,159.5,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.3,33.0,0.0,,,SOLOMON SEA
1810,1950,10.0,23.0,14.31,-91.917,GUATEMALA,West Coast of North and Central America,Earthquake,7.5,65.0,-1.0,,Severe (~>$5 to $24 million),GUATEMALA
1804,1950,3.0,14.0,-37.8,177.2,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,5.8,,0.0,,,N. NEW ZEALAND
1799,1949,10.0,19.0,-5.5,154.0,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.5,60.0,-1.0,,,SOLOMON SEA
1793,1949,5.0,9.0,5.0,95.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.7,,0.0,,,BANDA ACEH
1788,1949,1.0,27.0,54.6,163.5,RUSSIA,Kamchatka and Kuril Islands,Earthquake,5.9,150.0,0.0,,,KAMCHATKA
1786,1948,12.0,26.0,-22.5,-69.0,CHILE,West Coast of South America,Earthquake,7.0,100.0,0.0,,,NORTHERN CHILE
1781,1948,4.0,17.0,33.1,135.6,JAPAN,Japan,Earthquake,7.2,40.0,-1.0,,,TOKAIDO
1776,1947,11.0,4.0,43.8,141.0,JAPAN,Japan,Earthquake,7.0,33.0,1.0,,Limited (<$1 million),W. HOKKAIDO ISLAND
1774,1947,5.0,17.0,-38.42,178.88,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,6.9,12.0,0.0,,,OFF COAST OF NORTH ISLAND
1772,1947,3.0,25.0,-38.85,178.87,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake and Landslide,7.1,12.0,3.0,,Limited (<$1 million),OFF COAST OF NORTH ISLAND
1768,1946,11.0,1.0,51.5,-174.5,USA,Alaska (including Aleutian Islands),Earthquake,7.0,40.0,0.0,,,"ANDREANOF ISLANDS, AK"
1767,1946,9.0,30.0,-14.0,-76.25,PERU,West Coast of South America,Earthquake,7.0,70.0,0.0,,Moderate (~$1 to $5 million),S. PERU
1763,1946,6.0,23.0,49.87,-124.92,CANADA,West Coast of North and Central America,Earthquake and Landslide,7.3,,2.0,,Limited (<$1 million),BRITISH COLUMBIA
1749,1941,12.0,6.0,8.5,-84.0,COSTA RICA,West Coast of North and Central America,Earthquake,6.9,,-4.0,,,COSTA RICA-PANAMA
1745,1941,2.0,9.0,40.5,-125.25,USA,West Coast of North and Central America,Earthquake,6.6,,0.0,,Limited (<$1 million),NORTHERN CALIFORNIA
1744,1941,1.0,13.0,-4.175,152.071,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.4,15.0,-2.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),BISMARCK SEA
1743,1940,10.0,11.0,-41.5,-74.5,CHILE,West Coast of South America,Earthquake,7.0,33.0,0.0,,,SOUTHERN CHILE
1737,1939,8.0,15.0,22.2,-79.1,CUBA,Caribbean Sea,Earthquake,5.6,,0.0,,,SANTA CLARA
1735,1939,5.0,6.0,13.5,121.25,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.5,110.0,0.5,,,"TAYABAS BAY, SULU SEA"
1732,1939,4.0,18.0,-27.0,-70.5,CHILE,West Coast of South America,Earthquake,7.4,100.0,0.0,,,NORTHERN CHILE
1731,1939,3.0,20.0,32.3,132.0,JAPAN,Japan,Earthquake,6.6,20.0,0.0,Few (~1 to 50 people),Limited (<$1 million),SEIKAIDO
1727,1938,11.0,22.0,36.7,142.1,JAPAN,Japan,Earthquake,6.9,10.0,-2.5,,,SANRIKU
1725,1938,11.0,13.0,37.0,141.5,JAPAN,Japan,Earthquake,6.0,60.0,-1.5,,,SANRIKU
1950,1963,12.0,18.0,-24.8,-176.6,TONGA,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,7.2,46.0,0.5,,,TONGA TRENCH
1937,1962,12.0,21.0,52.47,-168.54,USA,Alaska (including Aleutian Islands),Earthquake,6.5,33.0,0.0,,,"FOX ISLANDS, ALEUTIAN ISLANDS, AK"
1927,1961,11.0,15.0,42.7,145.7,JAPAN,Japan,Earthquake,6.9,60.0,-3.5,,,SE. HOKKAIDO ISLAND
1879,1958,4.0,21.0,-4.5,104.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.5,200.0,0.5,,,"BENGKULU, SUMATRA"
1742,1940,10.0,4.0,-22.0,-71.0,CHILE,West Coast of South America,Earthquake,7.3,75.0,0.0,,,NORTHERN CHILE
1728,1938,11.0,30.0,37.0,142.2,JAPAN,Japan,Earthquake,7.0,50.0,-3.0,,,SANRIKU
1644,1931,9.0,25.0,-5.0,102.75,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.4,,0.0,,Limited (<$1 million),SW. SUMATRA
1638,1931,2.0,19.0,-39.5,177.0,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,0.0,,0.0,,,N. NEW ZEALAND
1573,1926,12.0,9.0,-28.0,-71.0,CHILE,West Coast of South America,Earthquake,6.0,33.0,0.5,,,NORTHERN CHILE
1560,1925,11.0,16.0,18.5,-107.0,MEXICO,West Coast of North and Central America,Earthquake,7.0,80.0,3.0,,Moderate (~$1 to $5 million),S. MEXICO
1504,1922,11.0,7.0,-28.0,-72.0,CHILE,West Coast of South America,Earthquake,7.0,33.0,0.0,,,NORTHERN CHILE
1591,1928,2.0,9.0,49.0,-125.0,CANADA,West Coast of North and Central America,Earthquake,5.8,33.0,0.0,,,BRITISH COLUMBIA
1589,1927,12.0,28.0,55.663,160.039,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.5,35.0,0.0,,,KAMCHATKA
1586,1927,11.0,21.0,-44.6,-73.0,CHILE,West Coast of South America,Earthquake,7.1,33.0,2.0,,,SOUTHERN CHILE
1578,1927,8.0,5.0,37.9,142.0,JAPAN,Japan,Earthquake,6.9,10.0,0.0,,Limited (<$1 million),SANRIKU
1572,1926,9.0,16.0,-9.674,159.519,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.9,35.0,1.5,,Moderate (~$1 to $5 million),SOLOMON ISLANDS
1565,1926,3.0,20.0,20.5,-155.5,USA,"Hawaii, Johnston Atoll, Midway I",Earthquake,0.0,,0.0,,,HAWAII
1550,1925,2.0,23.0,60.0,-146.0,USA,Alaska (including Aleutian Islands),Earthquake and Landslide,6.0,,1.0,,Limited (<$1 million),"GULF OF ALASKA, AK"
1549,1925,1.0,8.0,-8.0,115.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,0.0,,0.0,,,BANDA SEA
1538,1924,5.0,6.0,16.0,118.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake and Landslide,6.5,,1.5,,Limited (<$1 million),PHILIPPINES
1536,1924,4.0,14.0,6.5,126.5,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake and Landslide,8.3,33.0,0.5,,Severe (~>$5 to $24 million),E. MINDANAO ISLAND
1531,1924,3.0,15.0,49.179,142.436,RUSSIA,Kamchatka and Kuril Islands,Earthquake,6.8,15.0,0.0,,,TATAR STRAIT
1529,1923,11.0,4.0,-4.539,153.107,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.1,149.0,0.0,,,NEW BRITAIN
1528,1923,11.0,2.0,-4.6530000000000005,154.232,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.1,145.0,0.0,,,BISMARCK SEA
1522,1923,7.0,18.0,9.3,125.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,5.5,,1.0,,,"BUTUAN, SULU SEA"
1521,1923,6.0,1.0,35.4,141.8,JAPAN,Japan,Earthquake,7.3,40.0,-1.5,,,"KASHIMA, JAPAN"
1512,1923,3.0,2.0,6.5,124.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.2,22.0,0.5,,,"MINDANAO ISLAND, PHILIPPINES"
1507,1923,1.0,22.0,40.8,-124.5,USA,West Coast of North and Central America,Earthquake,7.2,,0.0,,Limited (<$1 million),N. CALIFORNIA
1506,1922,12.0,25.0,-43.0,173.0,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,6.3,,0.0,,,SE. NEW ZEALAND
1502,1922,7.0,8.0,5.5,95.2,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,0.0,,0.0,,,"LHOKNGA, ACEH"
1706,1938,3.0,6.0,-5.1,153.1,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,0.0,,0.0,,,SOLOMON SEA
1701,1937,9.0,21.0,56.0,162.5,RUSSIA,Kamchatka and Kuril Islands,Earthquake,5.7,33.0,1.0,,,KAMCHATKA
1695,1936,11.0,2.0,38.2,142.2,JAPAN,Japan,Earthquake,7.7,40.0,0.0,,,SANRIKU
1691,1936,7.0,13.0,-24.5,-70.0,CHILE,West Coast of South America,Earthquake,7.3,60.0,0.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),NORTHERN CHILE
1688,1935,11.0,25.0,5.5,94.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.5,,0.0,,,CELEBES SEA
1685,1935,10.0,18.0,40.7,144.3,JAPAN,Japan,Earthquake,7.0,10.0,-2.0,,,SANRIKU
1684,1935,10.0,12.0,39.9,143.7,JAPAN,Japan,Earthquake,7.2,10.0,-1.0,,,SANRIKU
1678,1935,7.0,19.0,36.6,141.4,JAPAN,Japan,Earthquake,6.5,,0.0,,,JAPAN
1674,1934,7.0,21.0,-11.139,165.503,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.2,35.0,0.0,,,SOLOMON ISLANDS
1665,1933,10.0,2.0,-2.0,-81.0,ECUADOR,West Coast of South America,Earthquake,6.9,33.0,1.5,,,ECUADOR
1664,1933,6.0,18.0,38.1,142.4,JAPAN,Japan,Earthquake,7.1,20.0,0.0,,,SANRIKU
1656,1932,11.0,4.0,10.5,-64.2,VENEZUELA,Caribbean Sea,Earthquake,0.0,,0.0,,,CUMANA
1654,1932,9.0,15.0,-39.0,177.5,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,6.8,,0.0,,,N. NEW ZEALAND
1653,1932,9.0,9.0,-3.57,128.35,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.2,17.0,0.0,,Severe (~>$5 to $24 million),BANDA SEA
1640,1931,3.0,18.0,-32.5,-72.0,CHILE,West Coast of South America,Earthquake,7.1,33.0,0.0,,,CENTRAL CHILE
1637,1931,2.0,13.0,-39.5,177.0,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,7.1,,0.0,,,N. NEW ZEALAND
1634,1930,12.0,29.0,-28.5,-71.0,CHILE,West Coast of South America,Earthquake,6.0,,0.5,,,NORTHERN CHILE
1630,1930,9.0,30.0,-4.423,145.46,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.6,35.0,0.0,,,BISMARCK SEA
1629,1930,9.0,11.0,1.2,124.57,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,0.0,,0.0,,,CELEBES SEA
1626,1930,7.0,19.0,-9.3,114.3,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.5,100.0,0.0,,,SOUTH OF JAVA
1625,1930,6.0,19.0,-5.6,105.3,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.0,33.0,0.0,,,SOUTH OF JAVA
1616,1929,5.0,26.0,51.0,-131.0,CANADA,West Coast of North and Central America,Earthquake,7.0,33.0,0.0,,Limited (<$1 million),BRITISH COLUMBIA
1614,1929,5.0,21.0,31.7,132.2,JAPAN,Japan,Earthquake,7.1,30.0,0.0,,,HIUGANADA
